pr_id,pr_url,repo_full_name,agent,created_at,merged_at,n_dependency_changes,pr_type,manifest_paths,tool_evidence
HamzaKhan2002/quant-shared-utils#1,https://github.com/HamzaKhan2002/quant-shared-utils/pull/1,HamzaKhan2002/quant-shared-utils,copilot,2026-02-28T20:09:27Z,,10,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Avi26k/YouTube-view-bot_test#1,https://github.com/Avi26k/YouTube-view-bot_test/pull/1,Avi26k/YouTube-view-bot_test,copilot,2025-10-03T12:45:51Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:copilot
bjoernellens1/FastGS#1,https://github.com/bjoernellens1/FastGS/pull/1,bjoernellens1/FastGS,copilot,2026-03-15T11:10:36Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
bsafabahar/auditanalytics#3,https://github.com/bsafabahar/auditanalytics/pull/3,bsafabahar/auditanalytics,copilot,2026-01-22T03:01:32Z,,45,mixed,pyproject.toml|requirements.txt|setup.py,aidev_agent:copilot
ScumHum/quickdraw-dataset#1,https://github.com/ScumHum/quickdraw-dataset/pull/1,ScumHum/quickdraw-dataset,copilot,2025-08-28T18:14:15Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
hannesmitterer/LexAmoris#6,https://github.com/hannesmitterer/LexAmoris/pull/6,hannesmitterer/LexAmoris,copilot,2026-01-13T02:06:31Z,,11,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
TRI-ML/RAP#3,https://github.com/TRI-ML/RAP/pull/3,TRI-ML/RAP,copilot,2025-09-01T10:03:26Z,,7,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
DecawDevonn/open-claw#6,https://github.com/DecawDevonn/open-claw/pull/6,DecawDevonn/open-claw,copilot,2026-04-01T21:50:38Z,,10,mixed,pyproject.toml,aidev_agent:copilot
dhruvi-talsaniya/Osint_tools#1,https://github.com/dhruvi-talsaniya/Osint_tools/pull/1,dhruvi-talsaniya/Osint_tools,copilot,2026-04-20T05:49:31Z,,29,mixed,pyproject.toml|requirements.txt|setup.py,aidev_agent:copilot
Monsterx411/general-biller#1,https://github.com/Monsterx411/general-biller/pull/1,Monsterx411/general-biller,copilot,2026-01-31T09:29:54Z,,27,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Gentsy13/Schisto-Free-Farm-Kit---Random-Forest-Model-Ai-Training-#1,https://github.com/Gentsy13/Schisto-Free-Farm-Kit---Random-Forest-Model-Ai-Training-/pull/1,Gentsy13/Schisto-Free-Farm-Kit---Random-Forest-Model-Ai-Training-,copilot,2026-05-02T06:04:02Z,,12,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
tunadev-io/Yolov8-GS-ECA#2,https://github.com/tunadev-io/Yolov8-GS-ECA/pull/2,tunadev-io/Yolov8-GS-ECA,copilot,2026-01-31T12:30:06Z,,4,new_runtime_dependency,setup.py,aidev_agent:copilot
NaTo1000/Multi-Agent#5,https://github.com/NaTo1000/Multi-Agent/pull/5,NaTo1000/Multi-Agent,copilot,2026-03-06T09:54:27Z,,12,new_runtime_dependency,setup.py,aidev_agent:copilot
avioberoi/enhanced-fast-cdindex#2,https://github.com/avioberoi/enhanced-fast-cdindex/pull/2,avioberoi/enhanced-fast-cdindex,copilot,2025-08-21T22:22:16Z,,1,new_runtime_dependency,setup.py,aidev_agent:copilot
ImranAvenger/digit-ditector#3,https://github.com/ImranAvenger/digit-ditector/pull/3,ImranAvenger/digit-ditector,copilot,2026-03-14T08:39:59Z,,10,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
qurd1989/myprogram#1,https://github.com/qurd1989/myprogram/pull/1,qurd1989/myprogram,copilot,2026-02-04T17:38:28Z,,6,mixed,requirements-dev.txt|requirements.txt|setup.py,aidev_agent:copilot
Buzzbbb/speech-watermark-provenance#1,https://github.com/Buzzbbb/speech-watermark-provenance/pull/1,Buzzbbb/speech-watermark-provenance,copilot,2026-05-10T14:21:28Z,,9,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
huangxinsteam-oss/jnu-timefs-for-finance#1,https://github.com/huangxinsteam-oss/jnu-timefs-for-finance/pull/1,huangxinsteam-oss/jnu-timefs-for-finance,copilot,2026-04-03T10:36:10Z,,5,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Bylerma/Security-Patcher#2,https://github.com/Bylerma/Security-Patcher/pull/2,Bylerma/Security-Patcher,copilot,2026-04-19T09:14:11Z,,9,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
frment/ia-news-report#1,https://github.com/frment/ia-news-report/pull/1,frment/ia-news-report,copilot,2026-04-03T12:02:36Z,,15,mixed,requirements-dev.txt|requirements.txt|setup.py,aidev_agent:copilot
visionnavzks/teb_local_planner#1,https://github.com/visionnavzks/teb_local_planner/pull/1,visionnavzks/teb_local_planner,copilot,2026-03-28T04:46:11Z,,4,new_runtime_dependency,teb_standalone/python/requirements.txt,aidev_agent:copilot
YellowscorpionDPIII/Capstone-Mira#32,https://github.com/YellowscorpionDPIII/Capstone-Mira/pull/32,YellowscorpionDPIII/Capstone-Mira,copilot,2025-12-11T13:35:58Z,,2,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
nasadunadu/nasadu#1,https://github.com/nasadunadu/nasadu/pull/1,nasadunadu/nasadu,copilot,2026-02-10T09:46:25Z,,2,new_runtime_dependency,setup.py,aidev_agent:copilot
hsindhar-sparkmicro/GB10-Spark#1,https://github.com/hsindhar-sparkmicro/GB10-Spark/pull/1,hsindhar-sparkmicro/GB10-Spark,copilot,2026-04-08T19:49:44Z,,14,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
pandu-12345/mlops-template#1,https://github.com/pandu-12345/mlops-template/pull/1,pandu-12345/mlops-template,copilot,2026-04-15T22:49:11Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
IndeCy/quant#1,https://github.com/IndeCy/quant/pull/1,IndeCy/quant,copilot,2026-01-15T18:12:38Z,,8,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
irishbyblood/entity-project#1,https://github.com/irishbyblood/entity-project/pull/1,irishbyblood/entity-project,copilot,2026-01-02T16:27:03Z,,31,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
gilbert-2004/Classification-Produits#1,https://github.com/gilbert-2004/Classification-Produits/pull/1,gilbert-2004/Classification-Produits,copilot,2026-03-03T12:33:10Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
mdellison90-stack/binance-trader#4,https://github.com/mdellison90-stack/binance-trader/pull/4,mdellison90-stack/binance-trader,copilot,2026-01-25T11:33:24Z,,14,mixed,pyproject.toml|requirements-dev.txt|requirements.txt,aidev_agent:copilot
Picnic-DoC/meegflow#74,https://github.com/Picnic-DoC/meegflow/pull/74,Picnic-DoC/meegflow,copilot,2026-02-04T14:14:39Z,,9,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
GALIB-Dev/GALIB-Dev#3,https://github.com/GALIB-Dev/GALIB-Dev/pull/3,GALIB-Dev/GALIB-Dev,copilot,2026-02-09T08:25:16Z,,4,new_runtime_dependency,setup.py,aidev_agent:copilot
a-dubs/ml-metadata#1,https://github.com/a-dubs/ml-metadata/pull/1,a-dubs/ml-metadata,copilot,2026-03-03T22:05:15Z,,3,version_change_only,pyproject.toml|setup.py,aidev_agent:copilot
fffergal/fructify#85,https://github.com/fffergal/fructify/pull/85,fffergal/fructify,copilot,2026-03-15T14:25:50Z,,60,mixed,pyproject.toml|requirements.txt|setup.py,aidev_agent:copilot
VIIICORP/OpenAGI#19,https://github.com/VIIICORP/OpenAGI/pull/19,VIIICORP/OpenAGI,copilot,2025-09-08T23:13:49Z,,37,mixed,pyproject.toml,aidev_agent:copilot
scieloorg/packtools#1115,https://github.com/scieloorg/packtools/pull/1115,scieloorg/packtools,copilot,2026-03-05T13:19:25Z,,2,new_runtime_dependency,setup.py,aidev_agent:copilot
1906191618/quant-version1#1,https://github.com/1906191618/quant-version1/pull/1,1906191618/quant-version1,copilot,2026-03-23T09:36:51Z,,6,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
muxeres/rag-llama3-multilingual#1,https://github.com/muxeres/rag-llama3-multilingual/pull/1,muxeres/rag-llama3-multilingual,copilot,2026-01-23T18:57:32Z,,26,new_runtime_dependency,requirements.txt,aidev_agent:copilot
mdellison90-stack/binance-trader#5,https://github.com/mdellison90-stack/binance-trader/pull/5,mdellison90-stack/binance-trader,copilot,2026-01-25T11:33:30Z,,6,mixed,requirements-dev.txt|requirements.txt,aidev_agent:copilot
QingXingjian/weread2notion-pro#1,https://github.com/QingXingjian/weread2notion-pro/pull/1,QingXingjian/weread2notion-pro,copilot,2026-04-07T09:33:08Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
sysia48/SupraZone-Framework#3,https://github.com/sysia48/SupraZone-Framework/pull/3,sysia48/SupraZone-Framework,copilot,2025-12-25T05:28:56Z,,9,mixed,pyproject.toml,aidev_agent:copilot
financecommander/musical-fishstick#1,https://github.com/financecommander/musical-fishstick/pull/1,financecommander/musical-fishstick,copilot,2026-03-03T17:52:52Z,,30,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
ghareebmahmoud61-del/mahmoud#8,https://github.com/ghareebmahmoud61-del/mahmoud/pull/8,ghareebmahmoud61-del/mahmoud,copilot,2026-01-24T03:16:00Z,,4,mixed,requirements-dev.txt|setup.py,aidev_agent:copilot
tswicegood/steinie#6,https://github.com/tswicegood/steinie/pull/6,tswicegood/steinie,copilot,2026-04-01T01:08:44Z,,1,version_change_only,setup.py,aidev_agent:copilot
KunalParkhade/calendar-ai-agent#2,https://github.com/KunalParkhade/calendar-ai-agent/pull/2,KunalParkhade/calendar-ai-agent,copilot,2025-10-09T14:49:53Z,,19,mixed,requirements-dev.txt|setup.py,aidev_agent:copilot
pilzcarlos-rgb/Normas-APS-IA#2,https://github.com/pilzcarlos-rgb/Normas-APS-IA/pull/2,pilzcarlos-rgb/Normas-APS-IA,copilot,2025-12-10T13:01:29Z,,21,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Aivix-Studios/ai_toolbar#2,https://github.com/Aivix-Studios/ai_toolbar/pull/2,Aivix-Studios/ai_toolbar,copilot,2025-07-27T14:02:25Z,,17,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
duzi202601/demo#2,https://github.com/duzi202601/demo/pull/2,duzi202601/demo,copilot,2026-01-27T09:19:49Z,,14,mixed,requirements-dev.txt|requirements.txt|setup.py,aidev_agent:copilot
anwershah668/ai-dev-tools#3,https://github.com/anwershah668/ai-dev-tools/pull/3,anwershah668/ai-dev-tools,copilot,2026-03-13T14:48:19Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:copilot
ramgeart/edge-tts#1,https://github.com/ramgeart/edge-tts/pull/1,ramgeart/edge-tts,copilot,2025-11-06T04:41:07Z,,3,new_runtime_dependency,setup.py,aidev_agent:copilot
sysia48/SupraZone-Framework#7,https://github.com/sysia48/SupraZone-Framework/pull/7,sysia48/SupraZone-Framework,copilot,2025-12-25T05:46:12Z,,14,mixed,pyproject.toml|setup.py,aidev_agent:copilot
marctdt/outlookbot#1,https://github.com/marctdt/outlookbot/pull/1,marctdt/outlookbot,copilot,2025-09-12T06:14:41Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
hakunaTgl/forensic-tool#2,https://github.com/hakunaTgl/forensic-tool/pull/2,hakunaTgl/forensic-tool,copilot,2025-11-30T08:08:01Z,,25,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
net-ghost/PRUEBA#1,https://github.com/net-ghost/PRUEBA/pull/1,net-ghost/PRUEBA,copilot,2026-02-15T00:30:15Z,,4,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Haiderboi/soundscape-mapper#1,https://github.com/Haiderboi/soundscape-mapper/pull/1,Haiderboi/soundscape-mapper,copilot,2026-05-01T10:45:48Z,,28,new_runtime_dependency,requirements.txt,aidev_agent:copilot
auranics/mcp23017-aura-board-rpi#1,https://github.com/auranics/mcp23017-aura-board-rpi/pull/1,auranics/mcp23017-aura-board-rpi,copilot,2025-10-14T07:50:16Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
farzana1111/ai-waf#3,https://github.com/farzana1111/ai-waf/pull/3,farzana1111/ai-waf,copilot,2026-03-11T04:34:37Z,,25,mixed,requirements-dev.txt|requirements.txt|setup.py,aidev_agent:copilot
pySTEPS/pysteps#527,https://github.com/pySTEPS/pysteps/pull/527,pySTEPS/pysteps,copilot,2025-10-24T22:13:53Z,,62,mixed,pyproject.toml|requirements.txt|requirements_dev.txt,aidev_agent:copilot
ashbornemethod/AshborneSDK_v1#1,https://github.com/ashbornemethod/AshborneSDK_v1/pull/1,ashbornemethod/AshborneSDK_v1,copilot,2025-11-20T03:37:05Z,,10,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Kreijstal/psutil#1,https://github.com/Kreijstal/psutil/pull/1,Kreijstal/psutil,copilot,2025-10-06T17:17:25Z,,4,version_change_only,setup.py,aidev_agent:copilot
ProfRandom92/comptext-codex#25,https://github.com/ProfRandom92/comptext-codex/pull/25,ProfRandom92/comptext-codex,copilot,2026-01-29T15:19:47Z,,1,version_change_only,setup.py,aidev_agent:copilot
AdiSk325/credit-scoring-engine#5,https://github.com/AdiSk325/credit-scoring-engine/pull/5,AdiSk325/credit-scoring-engine,copilot,2026-01-23T06:43:55Z,,15,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
nooobkevin/AMSS-NCKU#1,https://github.com/nooobkevin/AMSS-NCKU/pull/1,nooobkevin/AMSS-NCKU,copilot,2026-01-16T11:39:02Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
asierra/LANOT_ceniza#1,https://github.com/asierra/LANOT_ceniza/pull/1,asierra/LANOT_ceniza,copilot,2025-11-12T18:45:31Z,,10,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
0rC0/bullseye_pipeline#1,https://github.com/0rC0/bullseye_pipeline/pull/1,0rC0/bullseye_pipeline,copilot,2026-01-26T17:18:21Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:copilot
F-lang743/Robby#10,https://github.com/F-lang743/Robby/pull/10,F-lang743/Robby,copilot,2026-03-05T19:51:57Z,,6,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
katzuv/rubik_jni#1,https://github.com/katzuv/rubik_jni/pull/1,katzuv/rubik_jni,copilot,2026-01-05T20:57:54Z,,1,new_runtime_dependency,setup.py,aidev_agent:copilot
wegamekinglc/Derivatives-Algorithms-Lib#77,https://github.com/wegamekinglc/Derivatives-Algorithms-Lib/pull/77,wegamekinglc/Derivatives-Algorithms-Lib,copilot,2026-06-02T18:29:35Z,2026-06-04T18:25:53Z,10,mixed,webui/backend/pyproject.toml|webui/backend/requirements.txt,aidev_agent:copilot
PooKYZZZ/riceguard-new#3,https://github.com/PooKYZZZ/riceguard-new/pull/3,PooKYZZZ/riceguard-new,copilot,2025-11-16T10:08:26Z,,52,new_runtime_dependency,backend/requirements.txt|backend/tests/requirements.txt|setup/requirements.txt,aidev_agent:copilot
cpmcnamara/coursera#2,https://github.com/cpmcnamara/coursera/pull/2,cpmcnamara/coursera,copilot,2026-01-25T13:31:59Z,,4,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Inamulhassan-dev/cybershield-ultimate-soc#1,https://github.com/Inamulhassan-dev/cybershield-ultimate-soc/pull/1,Inamulhassan-dev/cybershield-ultimate-soc,copilot,2026-04-16T09:59:38Z,,1,version_change_only,requirements.txt,aidev_agent:copilot
strondata/nerthus-ai#5,https://github.com/strondata/nerthus-ai/pull/5,strondata/nerthus-ai,copilot,2026-02-19T23:01:01Z,,17,mixed,pyproject.toml|requirements.txt,aidev_agent:copilot
diarrar/Cassiopee-Codex-GPU#1,https://github.com/diarrar/Cassiopee-Codex-GPU/pull/1,diarrar/Cassiopee-Codex-GPU,copilot,2026-04-20T07:57:26Z,,60,new_runtime_dependency,Cassiopee/Apps/pyproject.toml|Cassiopee/CPlot/pyproject.toml|Cassiopee/Compressor/pyproject.toml|Cassiopee/Connector/pyproject.toml|Cassiopee/Converter/pyproject.toml|Cassiopee/Dist2Walls/pyproject.toml|Cassiopee/Distributor2/pyproject.toml|Cassiopee/Generator/pyproject.toml|Cassiopee/Geom/pyproject.toml|Cassiopee/Initiator/pyproject.toml|Cassiopee/Intersector/pyproject.toml|Cassiopee/KCore/pyproject.toml|Cassiopee/Modeler/pyproject.toml|Cassiopee/OCC/pyproject.toml|Cassiopee/Post/pyproject.toml|Cassiopee/RigidMotion/pyproject.toml|Cassiopee/Roms/pyproject.toml|Cassiopee/Template/pyproject.toml|Cassiopee/Transform/pyproject.toml|Cassiopee/XCore/pyproject.toml,aidev_agent:copilot
ljp00/dynamic_coverage#1,https://github.com/ljp00/dynamic_coverage/pull/1,ljp00/dynamic_coverage,copilot,2026-03-11T07:06:39Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
olsgo/nsgt#2,https://github.com/olsgo/nsgt/pull/2,olsgo/nsgt,copilot,2025-09-06T23:20:10Z,,27,mixed,pyproject.toml|spectrogram_editor/requirements.txt,aidev_agent:copilot
lippytm/AI-Time-Machines#8,https://github.com/lippytm/AI-Time-Machines/pull/8,lippytm/AI-Time-Machines,copilot,2025-09-01T19:12:01Z,,11,new_runtime_dependency,requirements.txt,aidev_agent:copilot
XIAO-t-in/leo_handover_demo#2,https://github.com/XIAO-t-in/leo_handover_demo/pull/2,XIAO-t-in/leo_handover_demo,copilot,2026-03-18T06:59:13Z,,2,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
mdellison90-stack/binance-trader#6,https://github.com/mdellison90-stack/binance-trader/pull/6,mdellison90-stack/binance-trader,copilot,2026-01-25T11:40:38Z,,2,new_runtime_dependency,pyproject.toml|setup.py,aidev_agent:copilot
egorman-sray/copilot-test#5,https://github.com/egorman-sray/copilot-test/pull/5,egorman-sray/copilot-test,copilot,2026-02-13T14:29:12Z,,11,mixed,pyproject.toml,aidev_agent:copilot
gaarderGit/CallibrationJardar#2,https://github.com/gaarderGit/CallibrationJardar/pull/2,gaarderGit/CallibrationJardar,copilot,2026-01-18T15:21:11Z,,2,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
financecommander/3rd-party-lead-ranking-engine#4,https://github.com/financecommander/3rd-party-lead-ranking-engine/pull/4,financecommander/3rd-party-lead-ranking-engine,copilot,2026-02-16T05:09:53Z,,2,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
Fahad021/Snowflake_api_ingester#3,https://github.com/Fahad021/Snowflake_api_ingester/pull/3,Fahad021/Snowflake_api_ingester,copilot,2026-04-11T06:05:15Z,,32,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
FilopatirEmad/elite-set-piece-analytics#1,https://github.com/FilopatirEmad/elite-set-piece-analytics/pull/1,FilopatirEmad/elite-set-piece-analytics,copilot,2025-12-05T21:12:18Z,,54,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Toddni8022/Security-app#2,https://github.com/Toddni8022/Security-app/pull/2,Toddni8022/Security-app,copilot,2026-03-02T01:29:12Z,,12,mixed,pyproject.toml|requirements.txt,aidev_agent:copilot
Toddni8022/SecureAccess#1,https://github.com/Toddni8022/SecureAccess/pull/1,Toddni8022/SecureAccess,copilot,2026-03-02T01:18:43Z,,4,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
Superticos/MatlabDRS#2,https://github.com/Superticos/MatlabDRS/pull/2,Superticos/MatlabDRS,copilot,2025-09-23T12:17:55Z,,5,new_runtime_dependency,drs_analyzer/setup.py,aidev_agent:copilot
zwfzwfswt/bohai_sdb#1,https://github.com/zwfzwfswt/bohai_sdb/pull/1,zwfzwfswt/bohai_sdb,copilot,2026-02-06T06:11:51Z,,3,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
bhavyagupta98/mdlm-bug-fixer#1,https://github.com/bhavyagupta98/mdlm-bug-fixer/pull/1,bhavyagupta98/mdlm-bug-fixer,copilot,2026-02-10T23:27:09Z,,15,mixed,pyproject.toml|requirements.txt|setup.py,aidev_agent:copilot
Scardubu/gestureflow#3,https://github.com/Scardubu/gestureflow/pull/3,Scardubu/gestureflow,copilot,2026-01-14T23:20:45Z,,11,new_runtime_dependency,requirements.txt,aidev_agent:copilot
dhar174/research_corpus_organizer#70,https://github.com/dhar174/research_corpus_organizer/pull/70,dhar174/research_corpus_organizer,copilot,2025-11-26T05:25:30Z,,48,mixed,pyproject.toml|setup.py,aidev_agent:copilot
ingehap/intro-to-python#1,https://github.com/ingehap/intro-to-python/pull/1,ingehap/intro-to-python,copilot,2025-09-17T09:42:35Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
chenyan-focus/fenxi#1,https://github.com/chenyan-focus/fenxi/pull/1,chenyan-focus/fenxi,copilot,2026-03-15T03:37:50Z,,8,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:copilot
Magic-Man-us/DiagramGenAIterator#1,https://github.com/Magic-Man-us/DiagramGenAIterator/pull/1,Magic-Man-us/DiagramGenAIterator,copilot,2025-10-11T18:29:52Z,,13,mixed,pyproject.toml|requirements.txt|setup.py,aidev_agent:copilot
DGator86/V2---Gnosis#39,https://github.com/DGator86/V2---Gnosis/pull/39,DGator86/V2---Gnosis,copilot,2025-11-19T02:00:24Z,,1,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
