change_id,package,version,pr_time,current,det_covering_prePR,det_covering_any,det_p3,verdict
reciclaplus/reciclapp#104::fast_api/requirements.txt::pydantic::add,pydantic,2.12.5,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pydantic-core::add,pydantic-core,2.41.5,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pydantic-extra-types::add,pydantic-extra-types,2.11.2,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pydantic-settings::add,pydantic-settings,2.13.1,2026-04-06T14:26:12Z,NONE,,GHSA-4xgf-cpjx-pc3j,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pygments::add,pygments,2.20.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pyjwt::add,pyjwt,2.12.1,2026-04-06T14:26:12Z,NONE,,GHSA-993g-76c3-p5m4;GHSA-fhv5-28vv-h8m8;GHSA-jq35-7prp-9v3f,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pyparsing::add,pyparsing,3.3.2,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::python-dateutil::add,python-dateutil,2.9.0.post0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::python-dotenv::version_change,python-dotenv,1.2.2,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::python-multipart::add,python-multipart,0.0.24,2026-04-06T14:26:12Z,NONE,,GHSA-5rvq-cxj2-64vf;GHSA-6jv3-5f52-599m;GHSA-mj87-hwqh-73pj,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::pyyaml::add,pyyaml,6.0.3,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::requests::add,requests,2.33.1,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::requests-oauthlib::add,requests-oauthlib,2.0.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::rich::add,rich,14.3.3,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::rich-toolkit::add,rich-toolkit,0.19.7,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::rignore::add,rignore,0.7.6,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::sentry-sdk::add,sentry-sdk,2.57.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::shellingham::add,shellingham,1.5.4,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::six::add,six,1.17.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::starlette::add,starlette,1.0.0,2026-04-06T14:26:12Z,NONE,,GHSA-82w8-qh3p-5jfq;GHSA-86qp-5c8j-p5mr;GHSA-jp82-jpqv-5vv3,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::typer::add,typer,0.24.1,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::typing-extensions::add,typing-extensions,4.15.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::typing-inspection::add,typing-inspection,0.4.2,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::tzdata::add,tzdata,2026.1,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::uritemplate::add,uritemplate,4.2.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::urllib3::add,urllib3,2.6.3,2026-04-06T14:26:12Z,NONE,,GHSA-mf9v-mfxr-j63j;GHSA-qccp-gfcp-xxvc;PYSEC-2026-141,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::uvicorn::version_change,uvicorn,0.44.0,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::uvloop::add,uvloop,0.22.1,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::watchfiles::add,watchfiles,1.1.1,2026-04-06T14:26:12Z,NONE,,,False,same
reciclaplus/reciclapp#104::fast_api/requirements.txt::websockets::add,websockets,16.0,2026-04-06T14:26:12Z,NONE,,,False,same
Vaibhav-Magadum/Login-Page#1::requirements.txt::flask::add,Flask,3.1.1,2026-04-15T16:07:32Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,True,same
Vaibhav-Magadum/Login-Page#1::requirements.txt::pytest::add,pytest,8.3.5,2026-04-15T16:07:32Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-6w46-j5rx-g56g,GHSA-6w46-j5rx-g56g;PYSEC-2026-1845,True,same
raghaviCJanaswamy/pygoat#2::requirements.txt::requests::version_change,requests,2.31.0,2026-05-01T11:52:58Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-9hjg-9r4m-mvj7;GHSA-9wx4-h78v-vm56;GHSA-gc5v-m9x4-r6x2,GHSA-9hjg-9r4m-mvj7;GHSA-9wx4-h78v-vm56;GHSA-gc5v-m9x4-r6x2,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::fastapi::add,fastapi,0.115.0,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::uvicorn::add,uvicorn,0.30.6,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::sqlalchemy::add,sqlalchemy,2.0.35,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::pydantic::add,pydantic,2.9.2,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::pydantic-settings::add,pydantic-settings,2.5.2,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::python-jose::add,python-jose,3.3.0,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-6c5p-j8vq-pqhj;GHSA-cjwg-qfpm-7377;PYSEC-2024-232,GHSA-6c5p-j8vq-pqhj;GHSA-cjwg-qfpm-7377;PYSEC-2024-232,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::passlib::add,passlib,1.7.4,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::bcrypt::add,bcrypt,4.0.1,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::python-multipart::add,python-multipart,0.0.12,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-59g5-xgcq-4qw3;GHSA-mj87-hwqh-73pj;GHSA-pp6c-gr5w-3c5g,GHSA-59g5-xgcq-4qw3;GHSA-5rvq-cxj2-64vf;GHSA-6jv3-5f52-599m,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::jinja2::add,jinja2,3.1.4,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-cpwx-vrp4-4pq7;GHSA-gmj6-6f8f-6699;GHSA-q2x7-8rv6-6q7h,GHSA-cpwx-vrp4-4pq7;GHSA-gmj6-6f8f-6699;GHSA-q2x7-8rv6-6q7h,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::itsdangerous::add,itsdangerous,2.2.0,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::cryptography::add,cryptography,43.0.1,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-79v4-65xg-pq4g;GHSA-m959-cc7f-wv43;GHSA-r6ph-v2qm-q3c2,GHSA-537c-gmf6-5ccf;GHSA-79v4-65xg-pq4g;GHSA-m959-cc7f-wv43,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::httpx::add,httpx,0.27.2,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::jsonschema::add,jsonschema,4.23.0,2026-05-31T22:23:47Z,NONE,,,False,same
AK-roy-10/Building-App#1::backend/requirements.txt::python-dotenv::add,python-dotenv,1.0.1,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::pytest::add,pytest,8.3.3,2026-05-31T22:23:47Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-6w46-j5rx-g56g,GHSA-6w46-j5rx-g56g;PYSEC-2026-1845,True,same
AK-roy-10/Building-App#1::backend/requirements.txt::pytest-asyncio::add,pytest-asyncio,0.24.0,2026-05-31T22:23:47Z,NONE,,,False,same
pedro-arp/backend-fluxo-desafio#2::requirements.txt::uvicorn::version_change,uvicorn,0.27.1,2025-12-15T17:46:03Z,NONE,,,False,same
pedro-arp/backend-fluxo-desafio#2::requirements.txt::alembic::version_change,alembic,1.17.2,2025-12-15T17:46:03Z,NONE,,,False,same
pedro-arp/backend-fluxo-desafio#2::requirements.txt::pydantic::version_change,pydantic,2.10.3,2025-12-15T17:46:03Z,NONE,,,False,same
pedro-arp/backend-fluxo-desafio#2::requirements.txt::python-dotenv::version_change,python-dotenv,1.0.1,2025-12-15T17:46:03Z,NONE,,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,False,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::dash::version_change,dash,2.17.1,2026-03-28T11:56:10Z,NONE,,,False,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::dash-bootstrap-components::version_change,dash-bootstrap-components,1.6.0,2026-03-28T11:56:10Z,NONE,,,False,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::plotly::version_change,plotly,5.22.0,2026-03-28T11:56:10Z,NONE,,,False,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::pandas::version_change,pandas,2.2.2,2026-03-28T11:56:10Z,NONE,,,False,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::requests::version_change,requests,2.32.3,2026-03-28T11:56:10Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-9hjg-9r4m-mvj7;GHSA-gc5v-m9x4-r6x2;PYSEC-2026-2275,GHSA-9hjg-9r4m-mvj7;GHSA-gc5v-m9x4-r6x2;PYSEC-2026-1872,True,same
sawryaseth384-hub/options-dashboard#28::requirements.txt::gunicorn::add,gunicorn,23.0.0,2026-03-28T11:56:10Z,NONE,,,False,same
matt-the-ogre/tide-calendar-site#36::requirements.txt::werkzeug::version_change,Werkzeug,3.1.4,2025-11-14T04:31:02Z,P2_INVALID_VERSION_SPEC,,GHSA-29vq-49wr-vm6x;GHSA-87hc-h4r5-73f7;PYSEC-2026-2044,False,same
MohamedAlaa-web/telegram-ai-chatbot#2::requirements.txt::google-generativeai::version_change,google-generativeai,0.8.6,2026-04-02T20:59:38Z,NONE,,,False,same
MohamedAlaa-web/telegram-ai-chatbot#2::requirements.txt::huggingface-hub::version_change,huggingface-hub,0.36.2,2026-04-02T20:59:38Z,NONE,,,False,same
MohamedAlaa-web/telegram-ai-chatbot#2::requirements.txt::groq::version_change,groq,1.1.2,2026-04-02T20:59:38Z,NONE,,,False,same
MohamedAlaa-web/telegram-ai-chatbot#2::requirements.txt::elevenlabs::version_change,elevenlabs,0.2.27,2026-04-02T20:59:38Z,NONE,,,False,same
sonaiso/sanadcom#48::ai/requirements.txt::langchain-community::version_change,langchain-community,0.3.27,2026-02-24T11:07:15Z,NONE,,,False,same
sonaiso/sanadcom#48::src/backend/requirements.txt::cryptography::version_change,cryptography,46.0.5,2026-02-24T11:07:15Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf;GHSA-m959-cc7f-wv43;GHSA-p423-j2cm-9vmq,False,FP(P3->NONE)
sonaiso/sanadcom#48::src/backend/requirements.txt::langchain-community::version_change,langchain-community,0.3.27,2026-02-24T11:07:15Z,NONE,,,False,same
Hakaya35/UrbanEV#1::requirements.txt::torch::add,torch,2.4.1,2025-10-07T12:50:21Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-3749-ghw9-m3mg;GHSA-53q9-r3pm-6pq6;GHSA-887c-mr87-cxwp,GHSA-3749-ghw9-m3mg;GHSA-53q9-r3pm-6pq6;GHSA-887c-mr87-cxwp,True,same
Hakaya35/UrbanEV#1::requirements.txt::torchvision::add,torchvision,0.19.1,2025-10-07T12:50:21Z,NONE,,,False,same
Hakaya35/UrbanEV#1::requirements.txt::torchaudio::add,torchaudio,2.4.1,2025-10-07T12:50:21Z,NONE,,,False,same
xkx9431/multimodal-search#1::requirements.txt::nuscenes-devkit::add,nuscenes-devkit,1.1.11,2026-06-10T23:59:01Z,NONE,,,False,same
xkx9431/multimodal-search#1::requirements.txt::open-clip-torch::add,open_clip_torch,2.24.0,2026-06-10T23:59:01Z,NONE,,,False,same
xkx9431/multimodal-search#1::requirements.txt::pyspark::add,pyspark,3.5.1,2026-06-10T23:59:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-6p6v-m64v-jx8q;PYSEC-2025-184,GHSA-6p6v-m64v-jx8q;PYSEC-2025-184,True,same
xkx9431/multimodal-search#1::requirements.txt::pymilvus::add,pymilvus,2.4.4,2026-06-10T23:59:01Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::fastapi::add,fastapi,0.111.0,2026-06-10T22:11:49Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::uvicorn::add,uvicorn,0.30.1,2026-06-10T22:11:49Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::numpy::add,numpy,1.26.4,2026-06-10T22:11:49Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::pillow::add,pillow,10.3.0,2026-06-10T22:11:49Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-cfh3-3jmp-rvhc;GHSA-pwv6-vv43-88gr;GHSA-r73j-pqj5-w3x7,GHSA-cfh3-3jmp-rvhc;GHSA-pwv6-vv43-88gr;GHSA-r73j-pqj5-w3x7,True,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::opencv-python-headless::add,opencv-python-headless,4.10.0.84,2026-06-10T22:11:49Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::onnxruntime::add,onnxruntime,1.18.1,2026-06-10T22:11:49Z,NONE,,,False,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::pytest::add,pytest,8.2.2,2026-06-10T22:11:49Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-6w46-j5rx-g56g,GHSA-6w46-j5rx-g56g;PYSEC-2026-1845,True,same
Gurukiran-P16/FoodGuarddAi#1::requirements.txt::httpx::add,httpx,0.27.0,2026-06-10T22:11:49Z,NONE,,,False,same
RampantLions/AwsAppRunner#1::requirements.txt::flask::add,flask,3.1.0,2026-04-18T04:25:29Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-4grg-w6v8-c28g;GHSA-68rp-wp8r-4726;PYSEC-2026-2151,GHSA-4grg-w6v8-c28g;GHSA-68rp-wp8r-4726;PYSEC-2026-1377,True,same
RampantLions/AwsAppRunner#1::requirements.txt::gunicorn::add,gunicorn,23.0.0,2026-04-18T04:25:29Z,NONE,,,False,same
tawfeeq000/hackathon-agent-project#2::requirements.txt::google-adk::version_change,google-adk,1.30.0,2026-04-14T00:19:21Z,NONE,,,False,same
vijaysaayi/upgrade-demo#2::poetry-1.8.5/requirements.txt::poetry::add,poetry,2.0.0,2025-11-25T03:48:52Z,NONE,,GHSA-2599-h6xx-hpxp;GHSA-73h3-mf4w-8647;PYSEC-2026-2260,False,same
thiagovillalta/univesp-tcc#1::requirements.txt::redis::add,redis,5.0.8,2026-04-09T02:07:15Z,NONE,,,False,same
diegosnchz/SpotifyWrapped#20::spotify_pipeline/requirements.txt::apache-airflow::version_change,apache-airflow,3.2.0,2026-04-16T11:45:13Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-2883-wwh7-x57v;GHSA-2r5m-76wx-56gx;GHSA-33g2-gx67-c2h3,False,FP(P3->NONE)
diegosnchz/SpotifyWrapped#20::spotify_pipeline/requirements.txt::requests::version_change,requests,2.33.1,2026-04-16T11:45:13Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::aiohappyeyeballs::version_change,aiohappyeyeballs,2.6.1,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::aiosignal::version_change,aiosignal,1.4.0,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::cuda-bindings::add,cuda-bindings,12.9.4,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::cuda-pathfinder::add,cuda-pathfinder,1.4.3,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::hf-xet::add,hf-xet,1.4.2,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::huggingface-hub::version_change,huggingface-hub,0.36.2,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cublas-cu12::add,nvidia-cublas-cu12,12.8.4.1,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cuda-cupti-cu12::add,nvidia-cuda-cupti-cu12,12.8.90,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cuda-nvrtc-cu12::add,nvidia-cuda-nvrtc-cu12,12.8.93,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cuda-runtime-cu12::add,nvidia-cuda-runtime-cu12,12.8.90,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cudnn-cu12::add,nvidia-cudnn-cu12,9.10.2.21,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cufft-cu12::add,nvidia-cufft-cu12,11.3.3.83,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cufile-cu12::add,nvidia-cufile-cu12,1.13.1.3,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-curand-cu12::add,nvidia-curand-cu12,10.3.9.90,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cusolver-cu12::add,nvidia-cusolver-cu12,11.7.3.90,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cusparse-cu12::add,nvidia-cusparse-cu12,12.5.8.93,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-cusparselt-cu12::add,nvidia-cusparselt-cu12,0.7.1,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-nccl-cu12::add,nvidia-nccl-cu12,2.27.5,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-nvjitlink-cu12::add,nvidia-nvjitlink-cu12,12.8.93,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-nvshmem-cu12::add,nvidia-nvshmem-cu12,3.4.5,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::nvidia-nvtx-cu12::add,nvidia-nvtx-cu12,12.8.90,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::pytorch-lightning::version_change,pytorch-lightning,2.6.1,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::sympy::version_change,sympy,1.14.0,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::tokenizers::version_change,tokenizers,0.21.4,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::torch::version_change,torch,2.10.0,2026-03-18T11:08:05Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-rrmf-rvhw-rf47,GHSA-rrmf-rvhw-rf47;PYSEC-2026-139,True,same
will-rice/denoisers#55::requirements.txt::torchaudio::version_change,torchaudio,2.10.0,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::torchcodec::add,torchcodec,0.11.0,2026-03-18T11:08:05Z,P2_INVALID_VERSION_SPEC,,,False,same
will-rice/denoisers#55::requirements.txt::torchvision::version_change,torchvision,0.25.0,2026-03-18T11:08:05Z,NONE,,,False,same
will-rice/denoisers#55::requirements.txt::triton::add,triton,3.6.0,2026-03-18T11:08:05Z,NONE,,,False,same
cedrickab/concour#1::requirements.txt::python-docx::add,python-docx,1.1.2,2026-04-09T10:33:58Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::torch::add,torch,2.11.0,2026-03-26T13:09:19Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-rrmf-rvhw-rf47,GHSA-rrmf-rvhw-rf47,True,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::torchvision::add,torchvision,0.26.0,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::transformers::add,transformers,5.3.0,2026-03-26T13:09:19Z,NONE,,GHSA-fgcw-684q-jj6r,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::ultralytics::add,ultralytics,8.4.29,2026-03-26T13:09:19Z,P2_INVALID_VERSION_SPEC,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::openvino::add,openvino,2026.0.0,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::openvino-dev::add,openvino-dev,2024.6.0,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::opencv-python::add,opencv-python,4.13.0.92,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::pillow::add,Pillow,12.1.1,2026-03-26T13:09:19Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-5xmw-vc9v-4wf2;GHSA-pwv6-vv43-88gr;GHSA-r73j-pqj5-w3x7,False,FP(P3->NONE)
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::matplotlib::add,matplotlib,3.10.8,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::numpy::add,numpy,2.4.3,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/requirements.txt::huggingface-hub::add,huggingface-hub,1.8.0,2026-03-26T13:09:19Z,NONE,,,False,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/v1_sample_app/requirements.txt::torch::add,torch,2.11.0,2026-03-26T13:09:19Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-rrmf-rvhw-rf47,GHSA-rrmf-rvhw-rf47,True,same
vkb1/oep-developer-guides#1::sample-apps/license-plate-recognition/v1_sample_app/requirements.txt::torchvision::add,torchvision,0.26.0,2026-03-26T13:09:19Z,NONE,,,False,same
